timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1648731470339,8,GetById,204,No Content,Web Service Employee 1-15,,true,,115,152,1,1,https://localhost:44322/api/Employee/GetEmployeeById?Id=,0,0,0
1648731470348,4,GetEmployeeDetails,204,No Content,Web Service Employee 1-15,,true,,115,161,1,1,https://localhost:44322/api/Employee/GetEmployeeDetails?Name=fira,0,0,0
1648731470353,5,GetById,204,No Content,Web Service Employee 1-15,,true,,115,152,1,1,https://localhost:44322/api/Employee/GetEmployeeById?Id=,0,0,0
1648731470359,4,GetEmployeeDetails,204,No Content,Web Service Employee 1-15,,true,,115,161,1,1,https://localhost:44322/api/Employee/GetEmployeeDetails?Name=fira,0,0,0
1648731470363,22,GetById,204,No Content,Web Service Employee 1-15,,true,,115,152,1,1,https://localhost:44322/api/Employee/GetEmployeeById?Id=,0,0,0
1648731470386,9,GetEmployeeDetails,204,No Content,Web Service Employee 1-15,,true,,115,161,1,1,https://localhost:44322/api/Employee/GetEmployeeDetails?Name=fira,0,0,0
1648731470395,5,GetById,204,No Content,Web Service Employee 1-15,,true,,115,152,1,1,https://localhost:44322/api/Employee/GetEmployeeById?Id=,0,0,0
1648731470401,4,GetEmployeeDetails,204,No Content,Web Service Employee 1-15,,true,,115,161,1,1,https://localhost:44322/api/Employee/GetEmployeeDetails?Name=fira,0,0,0
1648731470405,9,GetById,204,No Content,Web Service Employee 1-15,,true,,115,152,1,1,https://localhost:44322/api/Employee/GetEmployeeById?Id=,0,0,0
1648731470414,4,GetEmployeeDetails,204,No Content,Web Service Employee 1-15,,true,,115,161,1,1,https://localhost:44322/api/Employee/GetEmployeeDetails?Name=fira,0,0,0
1648731472232,55,GetById,204,No Content,Web Service Employee 1-16,,true,,115,152,1,1,https://localhost:44322/api/Employee/GetEmployeeById?Id=,0,0,50
1648731472287,5,GetEmployeeDetails,204,No Content,Web Service Employee 1-16,,true,,115,161,1,1,https://localhost:44322/api/Employee/GetEmployeeDetails?Name=fira,0,0,0
1648731472292,5,GetById,204,No Content,Web Service Employee 1-16,,true,,115,152,1,1,https://localhost:44322/api/Employee/GetEmployeeById?Id=,0,0,0
1648731472297,6,GetEmployeeDetails,204,No Content,Web Service Employee 1-16,,true,,115,161,1,1,https://localhost:44322/api/Employee/GetEmployeeDetails?Name=fira,0,0,0
1648731472303,5,GetById,204,No Content,Web Service Employee 1-16,,true,,115,152,1,1,https://localhost:44322/api/Employee/GetEmployeeById?Id=,0,0,0
1648731472308,5,GetEmployeeDetails,204,No Content,Web Service Employee 1-16,,true,,115,161,1,1,https://localhost:44322/api/Employee/GetEmployeeDetails?Name=fira,0,0,0
1648731472313,5,GetById,204,No Content,Web Service Employee 1-16,,true,,115,152,1,1,https://localhost:44322/api/Employee/GetEmployeeById?Id=,0,0,0
1648731472318,5,GetEmployeeDetails,204,No Content,Web Service Employee 1-16,,true,,115,161,1,1,https://localhost:44322/api/Employee/GetEmployeeDetails?Name=fira,0,0,0
1648731472323,5,GetById,204,No Content,Web Service Employee 1-16,,true,,115,152,1,1,https://localhost:44322/api/Employee/GetEmployeeById?Id=,0,0,0
1648731472328,4,GetEmployeeDetails,204,No Content,Web Service Employee 1-16,,true,,115,161,1,1,https://localhost:44322/api/Employee/GetEmployeeDetails?Name=fira,0,0,0
1648731472333,4,GetById,204,No Content,Web Service Employee 1-16,,true,,115,152,1,1,https://localhost:44322/api/Employee/GetEmployeeById?Id=,0,0,0
1648731472338,5,GetEmployeeDetails,204,No Content,Web Service Employee 1-16,,true,,115,161,1,1,https://localhost:44322/api/Employee/GetEmployeeDetails?Name=fira,0,0,0
1648731474230,29,GetById,204,No Content,Web Service Employee 1-17,,true,,115,152,1,1,https://localhost:44322/api/Employee/GetEmployeeById?Id=,0,0,24
1648731474260,5,GetEmployeeDetails,204,No Content,Web Service Employee 1-17,,true,,115,161,1,1,https://localhost:44322/api/Employee/GetEmployeeDetails?Name=fira,0,0,0
1648731474266,6,GetById,204,No Content,Web Service Employee 1-17,,true,,115,152,1,1,https://localhost:44322/api/Employee/GetEmployeeById?Id=,0,0,0
1648731474272,5,GetEmployeeDetails,204,No Content,Web Service Employee 1-17,,true,,115,161,1,1,https://localhost:44322/api/Employee/GetEmployeeDetails?Name=fira,0,0,0
1648731474277,5,GetById,204,No Content,Web Service Employee 1-17,,true,,115,152,1,1,https://localhost:44322/api/Employee/GetEmployeeById?Id=,0,0,0
1648731474282,5,GetEmployeeDetails,204,No Content,Web Service Employee 1-17,,true,,115,161,1,1,https://localhost:44322/api/Employee/GetEmployeeDetails?Name=fira,0,0,0
1648731474287,5,GetById,204,No Content,Web Service Employee 1-17,,true,,115,152,1,1,https://localhost:44322/api/Employee/GetEmployeeById?Id=,0,0,0
1648731474293,6,GetEmployeeDetails,204,No Content,Web Service Employee 1-17,,true,,115,161,1,1,https://localhost:44322/api/Employee/GetEmployeeDetails?Name=fira,0,0,0
1648731474300,8,GetById,204,No Content,Web Service Employee 1-17,,true,,115,152,1,1,https://localhost:44322/api/Employee/GetEmployeeById?Id=,0,0,0
1648731474309,5,GetEmployeeDetails,204,No Content,Web Service Employee 1-17,,true,,115,161,1,1,https://localhost:44322/api/Employee/GetEmployeeDetails?Name=fira,0,0,0
1648731474314,7,GetById,204,No Content,Web Service Employee 1-17,,true,,115,152,1,1,https://localhost:44322/api/Employee/GetEmployeeById?Id=,0,0,0
1648731474321,5,GetEmployeeDetails,204,No Content,Web Service Employee 1-17,,true,,115,161,1,1,https://localhost:44322/api/Employee/GetEmployeeDetails?Name=fira,0,0,0
1648731476234,55,GetById,204,No Content,Web Service Employee 1-18,,true,,115,152,1,1,https://localhost:44322/api/Employee/GetEmployeeById?Id=,0,0,50
1648731476290,5,GetEmployeeDetails,204,No Content,Web Service Employee 1-18,,true,,115,161,1,1,https://localhost:44322/api/Employee/GetEmployeeDetails?Name=fira,0,0,0
1648731476295,5,GetById,204,No Content,Web Service Employee 1-18,,true,,115,152,1,1,https://localhost:44322/api/Employee/GetEmployeeById?Id=,0,0,0
1648731476301,5,GetEmployeeDetails,204,No Content,Web Service Employee 1-18,,true,,115,161,1,1,https://localhost:44322/api/Employee/GetEmployeeDetails?Name=fira,0,0,0
1648731476306,5,GetById,204,No Content,Web Service Employee 1-18,,true,,115,152,1,1,https://localhost:44322/api/Employee/GetEmployeeById?Id=,0,0,0
1648731476311,4,GetEmployeeDetails,204,No Content,Web Service Employee 1-18,,true,,115,161,1,1,https://localhost:44322/api/Employee/GetEmployeeDetails?Name=fira,0,0,0
1648731476315,4,GetById,204,No Content,Web Service Employee 1-18,,true,,115,152,1,1,https://localhost:44322/api/Employee/GetEmployeeById?Id=,0,0,0
1648731476320,4,GetEmployeeDetails,204,No Content,Web Service Employee 1-18,,true,,115,161,1,1,https://localhost:44322/api/Employee/GetEmployeeDetails?Name=fira,0,0,0
1648731476324,5,GetById,204,No Content,Web Service Employee 1-18,,true,,115,152,1,1,https://localhost:44322/api/Employee/GetEmployeeById?Id=,0,0,0
1648731476329,6,GetEmployeeDetails,204,No Content,Web Service Employee 1-18,,true,,115,161,1,1,https://localhost:44322/api/Employee/GetEmployeeDetails?Name=fira,0,0,0
1648731476335,4,GetById,204,No Content,Web Service Employee 1-18,,true,,115,152,1,1,https://localhost:44322/api/Employee/GetEmployeeById?Id=,0,0,0
1648731476340,4,GetEmployeeDetails,204,No Content,Web Service Employee 1-18,,true,,115,161,1,1,https://localhost:44322/api/Employee/GetEmployeeDetails?Name=fira,0,0,0
1648731478229,23,GetById,204,No Content,Web Service Employee 1-19,,true,,115,152,1,1,https://localhost:44322/api/Employee/GetEmployeeById?Id=,0,0,18
1648731478252,4,GetEmployeeDetails,204,No Content,Web Service Employee 1-19,,true,,115,161,1,1,https://localhost:44322/api/Employee/GetEmployeeDetails?Name=fira,0,0,0
1648731478256,5,GetById,204,No Content,Web Service Employee 1-19,,true,,115,152,1,1,https://localhost:44322/api/Employee/GetEmployeeById?Id=,0,0,0
1648731478261,5,GetEmployeeDetails,204,No Content,Web Service Employee 1-19,,true,,115,161,1,1,https://localhost:44322/api/Employee/GetEmployeeDetails?Name=fira,0,0,0
1648731478266,4,GetById,204,No Content,Web Service Employee 1-19,,true,,115,152,1,1,https://localhost:44322/api/Employee/GetEmployeeById?Id=,0,0,0
1648731478271,4,GetEmployeeDetails,204,No Content,Web Service Employee 1-19,,true,,115,161,1,1,https://localhost:44322/api/Employee/GetEmployeeDetails?Name=fira,0,0,0
1648731478275,5,GetById,204,No Content,Web Service Employee 1-19,,true,,115,152,1,1,https://localhost:44322/api/Employee/GetEmployeeById?Id=,0,0,0
1648731478280,4,GetEmployeeDetails,204,No Content,Web Service Employee 1-19,,true,,115,161,1,1,https://localhost:44322/api/Employee/GetEmployeeDetails?Name=fira,0,0,0
1648731478285,4,GetById,204,No Content,Web Service Employee 1-19,,true,,115,152,1,1,https://localhost:44322/api/Employee/GetEmployeeById?Id=,0,0,0
1648731478290,4,GetEmployeeDetails,204,No Content,Web Service Employee 1-19,,true,,115,161,1,1,https://localhost:44322/api/Employee/GetEmployeeDetails?Name=fira,0,0,0
1648731478295,4,GetById,204,No Content,Web Service Employee 1-19,,true,,115,152,1,1,https://localhost:44322/api/Employee/GetEmployeeById?Id=,0,0,0
1648731478299,6,GetEmployeeDetails,204,No Content,Web Service Employee 1-19,,true,,115,161,1,1,https://localhost:44322/api/Employee/GetEmployeeDetails?Name=fira,0,0,0
1648731480229,61,GetById,204,No Content,Web Service Employee 1-20,,true,,115,152,1,1,https://localhost:44322/api/Employee/GetEmployeeById?Id=,0,0,56
1648731480303,7,GetEmployeeDetails,204,No Content,Web Service Employee 1-20,,true,,115,161,1,1,https://localhost:44322/api/Employee/GetEmployeeDetails?Name=fira,0,0,0
1648731480311,5,GetById,204,No Content,Web Service Employee 1-20,,true,,115,152,1,1,https://localhost:44322/api/Employee/GetEmployeeById?Id=,0,0,0
1648731480316,5,GetEmployeeDetails,204,No Content,Web Service Employee 1-20,,true,,115,161,1,1,https://localhost:44322/api/Employee/GetEmployeeDetails?Name=fira,0,0,0
1648731480322,5,GetById,204,No Content,Web Service Employee 1-20,,true,,115,152,1,1,https://localhost:44322/api/Employee/GetEmployeeById?Id=,0,0,0
1648731480327,5,GetEmployeeDetails,204,No Content,Web Service Employee 1-20,,true,,115,161,1,1,https://localhost:44322/api/Employee/GetEmployeeDetails?Name=fira,0,0,0
1648731480333,8,GetById,204,No Content,Web Service Employee 1-20,,true,,115,152,1,1,https://localhost:44322/api/Employee/GetEmployeeById?Id=,0,0,0
1648731480341,12,GetEmployeeDetails,204,No Content,Web Service Employee 1-20,,true,,115,161,1,1,https://localhost:44322/api/Employee/GetEmployeeDetails?Name=fira,0,0,0
1648731480354,8,GetById,204,No Content,Web Service Employee 1-20,,true,,115,152,1,1,https://localhost:44322/api/Employee/GetEmployeeById?Id=,0,0,0
1648731480362,7,GetEmployeeDetails,204,No Content,Web Service Employee 1-20,,true,,115,161,1,1,https://localhost:44322/api/Employee/GetEmployeeDetails?Name=fira,0,0,0
1648731480369,8,GetById,204,No Content,Web Service Employee 1-20,,true,,115,152,1,1,https://localhost:44322/api/Employee/GetEmployeeById?Id=,0,0,0
1648731480378,5,GetEmployeeDetails,204,No Content,Web Service Employee 1-20,,true,,115,161,1,1,https://localhost:44322/api/Employee/GetEmployeeDetails?Name=fira,0,0,0
1648731482233,55,GetById,204,No Content,Web Service Employee 1-21,,true,,115,152,1,1,https://localhost:44322/api/Employee/GetEmployeeById?Id=,0,0,50
1648731482289,4,GetEmployeeDetails,204,No Content,Web Service Employee 1-21,,true,,115,161,1,1,https://localhost:44322/api/Employee/GetEmployeeDetails?Name=fira,0,0,0
1648731482293,4,GetById,204,No Content,Web Service Employee 1-21,,true,,115,152,1,1,https://localhost:44322/api/Employee/GetEmployeeById?Id=,0,0,0
1648731482297,3,GetEmployeeDetails,204,No Content,Web Service Employee 1-21,,true,,115,161,1,1,https://localhost:44322/api/Employee/GetEmployeeDetails?Name=fira,0,0,0
1648731482301,4,GetById,204,No Content,Web Service Employee 1-21,,true,,115,152,1,1,https://localhost:44322/api/Employee/GetEmployeeById?Id=,0,0,0
1648731482305,4,GetEmployeeDetails,204,No Content,Web Service Employee 1-21,,true,,115,161,1,1,https://localhost:44322/api/Employee/GetEmployeeDetails?Name=fira,0,0,0
1648731482309,4,GetById,204,No Content,Web Service Employee 1-21,,true,,115,152,1,1,https://localhost:44322/api/Employee/GetEmployeeById?Id=,0,0,0
1648731482313,4,GetEmployeeDetails,204,No Content,Web Service Employee 1-21,,true,,115,161,1,1,https://localhost:44322/api/Employee/GetEmployeeDetails?Name=fira,0,0,0
1648731482317,4,GetById,204,No Content,Web Service Employee 1-21,,true,,115,152,1,1,https://localhost:44322/api/Employee/GetEmployeeById?Id=,0,0,0
1648731482321,4,GetEmployeeDetails,204,No Content,Web Service Employee 1-21,,true,,115,161,1,1,https://localhost:44322/api/Employee/GetEmployeeDetails?Name=fira,0,0,0
1648731482325,4,GetById,204,No Content,Web Service Employee 1-21,,true,,115,152,1,1,https://localhost:44322/api/Employee/GetEmployeeById?Id=,0,0,0
1648731482330,4,GetEmployeeDetails,204,No Content,Web Service Employee 1-21,,true,,115,161,1,1,https://localhost:44322/api/Employee/GetEmployeeDetails?Name=fira,0,0,0
1648731484231,34,GetById,204,No Content,Web Service Employee 1-22,,true,,115,152,1,1,https://localhost:44322/api/Employee/GetEmployeeById?Id=,0,0,30
